seq_6941_11,seq_2585_2,seq_10967_12,seq_12715_30,seq_14254_27,seq_18821_9,seq_5478_50,seq_10663_42,seq_3204_2,seq_6918_183,seq_21526_88,seq_18859_7,seq_10562_42,seq_15640_54,seq_11105_171,seq_19496_1,seq_3434_34,seq_14337_1,seq_12387_7,seq_5661_15,seq_4982_54,seq_24707_6,seq_18382_109,seq_21153_5,seq_14023_84,seq_19347_37,seq_20161_41,seq_6342_10,seq_23371_5,seq_4542_24,seq_21961_14,seq_21477_105,seq_12549_33,seq_12684_5,seq_5701_81,seq_16892_23,seq_5009_11,seq_5601_2,seq_25452_16,seq_9366_54,seq_25501_128,seq_17761_2,seq_4131_72,seq_20187_10,seq_6334_9,seq_16074_12,seq_6225_3,seq_7215_18,seq_5011_11,seq_4891_50
1378.5,3191.3,1385.3,208.7,1724.9,3626.5,194.1,294.4,3022.3,1161.8,1212.1,161.5,340.4,2427.3,152767.8,1610.8,7396.1,1489.4,556.9,598.0,3756.5,2012.6,1253.5,55900.3,1685.0,309.0,23817.5,1079.6,2997.6,14491.2,2252.6,1220.9,2675.9,3284.6,7508.0,2670.6,1816.8,41106.0,210.6,881.1,1429.8,2667.9,29528.5,3206.2,976.1,2892.6,3797.3,2372.9,2052.6,1665.6
1339.5,6702.0,2339.7,157.5,1932.7,12729.5,138.3,283.2,2515.3,837.9,2021.5,168.0,428.9,2391.7,201105.6,1682.1,9443.2,1566.2,418.0,479.3,6615.3,1396.2,1209.8,76789.9,2558.4,279.0,27707.8,1149.8,5016.3,20149.8,2448.2,1175.8,1571.0,3117.0,5590.8,1905.9,1679.7,32388.0,289.4,819.5,1419.1,2872.9,33537.4,1971.9,853.2,2534.3,3337.0,1420.9,6175.3,1190.9
1164.5,5207.3,1838.8,206.9,2238.0,3701.1,441.8,270.9,2889.8,665.8,533.6,135.0,446.8,2517.1,142117.5,1634.0,4798.0,1368.0,569.4,508.2,8825.4,1309.5,1793.6,67657.1,1482.8,275.0,33215.7,921.7,9005.3,14323.1,1951.3,1190.0,2189.8,4155.0,4862.5,1877.3,1609.3,34145.3,211.3,868.4,1684.3,2814.4,21956.3,2396.9,934.1,3134.2,3964.7,2516.4,1907.6,575.5
1377.3,4039.0,1336.9,229.0,3258.1,9388.9,283.9,332.8,2272.5,1136.7,572.5,153.7,368.0,1667.1,116831.8,1513.2,41591.6,1427.5,457.4,453.6,5388.8,2056.5,1260.0,63737.0,1914.8,295.7,29598.5,3988.1,8519.7,15225.4,1925.5,1080.5,2661.1,3098.1,7830.5,4174.9,1482.0,28316.4,221.6,810.3,1364.0,2805.9,154331.8,3229.8,665.4,2316.3,2602.4,1267.4,1926.5,2465.3
1942.4,3468.3,1504.9,320.7,2020.3,6732.0,257.6,295.2,3187.9,867.6,1924.5,135.5,469.5,1909.3,244558.8,2094.4,29061.0,1332.8,546.0,564.2,5733.2,2833.4,1417.2,65794.2,1830.1,289.4,28130.1,2678.3,5318.3,12762.1,2048.5,1193.0,2133.5,3168.7,6123.7,3635.1,1412.1,27518.8,222.3,929.4,1594.7,3169.1,122438.3,2234.0,1726.7,2820.6,3184.0,1888.3,1961.7,1877.7
958.0,5866.7,1833.4,245.1,1891.4,5350.6,260.8,310.6,2787.5,830.0,471.7,138.7,368.4,1801.4,294601.9,2123.5,3073.7,1052.0,423.7,556.7,4889.0,684.6,1769.0,77226.5,1658.0,292.9,30141.3,513.2,6114.5,14634.1,4181.6,1052.2,1655.6,3486.8,7630.2,3954.5,2469.9,38291.3,269.4,901.4,1633.8,3334.5,9775.2,2822.9,1205.0,4637.4,3423.1,2128.2,3324.3,2255.5
1457.7,7463.1,2874.3,236.1,2197.3,9095.7,463.9,756.6,2878.0,1147.9,495.3,132.0,364.1,1668.6,117149.2,1503.7,26228.4,1216.7,487.7,444.1,2665.3,1019.8,1252.3,57837.8,1319.9,319.5,34289.8,2797.1,13900.3,16240.8,1427.7,919.4,2786.1,2909.2,7766.9,3450.6,1177.8,35580.4,269.6,794.9,1974.1,2749.4,118592.0,4000.8,824.7,2069.7,3400.9,3055.2,2534.9,2724.7
1447.2,6111.6,2066.8,271.3,2158.9,4473.6,327.8,403.9,5260.6,815.3,614.5,133.1,314.8,2768.1,125095.9,1480.1,3728.3,1242.8,519.3,473.0,6055.3,613.0,1573.5,51373.2,1612.7,374.9,38948.2,586.2,7152.5,16378.5,1349.9,944.1,3895.9,4691.0,8670.6,3310.0,1103.2,39137.6,269.0,822.6,37061.6,2402.6,11482.7,3904.7,1096.5,2146.7,3251.9,2180.3,6257.4,873.5
1379.9,5759.5,2022.3,173.3,2411.0,7505.6,205.4,332.0,3570.2,846.0,628.7,170.3,377.0,2365.3,78185.6,1434.0,3416.3,1266.9,533.5,552.4,6508.0,671.7,1153.2,24929.0,1774.0,341.0,42526.6,686.4,21443.8,16419.7,786.5,1005.4,3615.6,3624.8,6926.3,3199.1,755.2,31251.1,252.1,850.0,1504.7,2072.6,10355.2,4587.3,1023.3,1633.9,3217.4,2922.5,2691.1,865.1
1628.6,4999.0,1799.3,240.9,2414.4,22843.5,129.7,281.1,2496.3,692.2,634.8,142.4,418.9,1713.7,135515.3,1457.0,3669.9,1599.5,414.0,527.8,5013.6,2079.3,1031.7,75898.4,1329.4,278.9,31262.1,772.4,8940.2,15340.4,2419.3,1139.3,2879.6,2500.6,6693.2,2208.7,1867.6,35091.4,271.2,808.0,1679.0,2784.9,13721.0,3006.2,1040.4,2776.1,3414.3,2355.8,1641.8,2165.9
2301.8,11295.6,3093.0,184.3,1918.6,4953.5,556.4,289.5,2623.7,1716.5,919.9,136.2,437.8,1977.6,132531.8,1751.9,3155.2,1592.7,486.7,497.1,5931.7,1346.1,1274.9,67533.8,1248.5,300.0,32672.5,588.1,6716.5,16365.8,1426.8,1249.0,3815.1,3337.2,6852.9,3278.7,1127.9,36526.4,290.9,829.4,1866.8,2470.9,11399.0,3126.5,947.0,2144.3,3674.9,2594.7,1572.9,1547.4
1088.7,4010.4,1466.4,150.8,2046.0,5655.7,573.6,289.9,2791.6,985.4,1111.0,143.3,421.9,2377.1,140181.9,1704.2,28130.8,980.7,542.2,725.7,6509.7,5212.2,1411.5,72630.2,1399.8,266.5,28414.1,2353.8,7808.8,15757.4,2199.9,1131.7,3208.8,3212.9,6491.6,2260.3,1488.9,38892.9,231.5,806.8,1941.9,2307.1,110035.2,3614.8,4639.7,2919.4,3258.7,1683.5,4268.6,1653.5
1119.2,4404.7,1612.1,252.5,1558.9,12250.3,640.9,305.0,2772.6,808.5,5574.7,234.4,535.5,1433.2,165773.6,1672.6,16499.5,1460.8,456.8,572.0,8668.8,1685.3,1001.7,66764.4,1397.3,293.7,25572.7,1496.6,11884.6,14667.3,1410.6,2022.6,2155.5,2499.6,5475.5,1861.4,1124.4,34326.6,273.8,886.1,1696.5,2964.7,71288.6,1856.6,940.6,2246.1,3079.5,1374.0,1874.2,1371.8
2240.6,17477.3,4053.0,148.1,2395.1,20091.7,153.0,3144.0,3321.1,1335.7,1395.9,137.6,374.8,1159.0,191445.5,1608.0,3764.0,1415.7,384.0,413.7,4537.3,493.1,1587.8,63539.3,1773.9,274.3,23478.5,568.3,18314.8,15905.5,1419.9,1002.5,2507.3,3376.1,8843.5,2171.7,1299.0,31109.7,254.9,827.3,2301.0,2435.4,13984.5,2441.1,2686.6,1904.2,3312.8,1494.0,2194.0,2623.9
1678.5,4229.6,1730.9,155.3,2204.9,5240.4,180.3,295.2,3263.6,1253.7,2728.4,187.5,432.9,4301.4,130354.0,1409.6,13928.8,1724.1,549.7,678.3,7569.1,1470.3,1372.4,69015.4,1321.6,323.6,23938.1,1993.5,7619.3,15659.0,1381.9,1118.5,1722.2,3829.9,5942.6,3814.1,1253.1,27735.2,251.4,937.3,1473.5,2780.2,62588.1,2146.5,1020.0,2508.3,3475.8,1560.5,2031.2,1062.1
1015.5,17833.8,4139.7,253.6,1741.9,20565.9,143.8,356.8,3151.7,753.4,850.7,155.6,526.9,1970.1,168489.4,1629.5,2434.6,1250.2,408.4,480.0,6419.6,1893.4,1198.6,58966.9,1483.6,337.8,33146.7,529.8,17417.4,15168.7,1365.5,1019.2,2992.5,3480.1,5537.3,2903.4,1270.5,22632.8,247.1,786.9,1634.7,2987.8,7988.0,1774.1,876.5,3968.3,3429.1,5250.6,1724.4,960.7
827.5,5010.2,1727.3,224.4,2464.0,14172.2,180.6,285.9,2475.9,946.5,510.7,150.9,427.0,1496.5,138821.1,1711.8,6809.8,1098.5,481.7,517.3,4950.6,2635.6,1319.7,65085.3,1640.0,319.1,33487.3,988.7,6210.5,14163.5,2191.3,1198.2,2861.2,3136.8,8186.0,2911.3,1755.9,35220.0,228.9,815.4,1568.7,3097.2,25281.2,2329.3,857.6,3147.6,4478.8,2269.5,1698.6,1443.5
2529.0,9226.2,2452.0,170.7,2235.2,3379.2,591.6,321.0,3255.3,1201.2,479.6,5753.1,350.8,2692.9,59752.3,1495.6,4763.2,1743.5,523.3,496.6,11929.7,780.0,1204.7,30157.2,1551.1,352.1,29156.6,836.2,3826.1,15672.4,938.4,926.6,2034.9,3797.8,6203.4,2247.0,868.0,28086.9,234.7,815.0,1404.2,1943.9,19738.2,3347.9,1249.2,1823.3,4869.4,4135.9,2517.3,2472.4
1150.7,4231.1,1713.1,178.9,1928.9,10615.8,123.2,313.2,3015.6,793.0,502.8,125.2,716.8,1382.3,218616.6,1599.3,12538.0,910.8,404.4,487.8,7174.3,3030.8,1464.5,70982.9,2442.6,316.7,30435.9,1093.6,13220.2,16675.0,1900.2,985.2,2447.1,3244.2,7349.8,2895.9,1748.0,34065.1,266.8,849.9,5402.8,3156.0,56862.3,2922.0,992.1,3331.4,3517.6,2443.9,2031.6,1296.5
1205.1,8484.0,2265.8,182.9,2496.2,9731.1,143.5,277.2,2848.8,772.2,869.7,141.2,486.1,1942.7,137313.8,1857.0,8242.1,1095.6,606.2,414.4,7674.6,1611.7,1510.8,77317.5,1510.8,294.5,35708.0,1091.9,4902.6,15550.0,1949.9,1149.4,2459.0,3348.1,8103.9,3008.4,1749.7,47306.5,279.2,757.4,3325.4,2619.1,34918.8,3146.8,815.3,2858.0,3141.6,1479.4,1538.3,1456.6
3224.9,3619.9,1371.7,203.8,2629.2,6026.5,819.3,547.2,3063.0,999.1,772.2,144.4,404.2,1576.6,131935.5,1534.4,2133.8,1735.8,521.9,425.2,4321.7,821.8,1685.6,41104.1,1399.0,325.2,36832.8,600.3,6989.8,14153.5,516.5,1083.2,3145.4,3850.7,7748.3,2460.9,586.1,40346.3,253.3,734.7,1857.3,2318.6,4879.9,2378.3,729.9,1157.1,4196.8,2074.5,2211.5,1429.4
1061.7,1589.1,1137.6,189.0,3057.1,9532.6,141.6,277.4,2875.0,717.0,464.7,143.9,409.5,1283.1,231951.1,2015.7,15861.0,1305.7,420.7,506.0,5140.8,3422.3,1296.0,54859.5,2226.6,277.1,24025.5,2114.1,4336.2,14877.4,2505.1,1117.4,1733.0,2187.4,5225.2,1644.3,1597.7,35524.1,212.6,921.3,2336.4,2954.3,64946.1,1283.4,962.1,3310.9,3668.0,1281.3,1854.6,1117.3
1099.9,8813.5,2546.7,202.3,1928.4,9348.0,153.5,376.4,3162.4,616.0,1268.4,152.7,501.1,2660.7,232697.6,1648.2,2871.8,1763.8,420.2,494.1,6696.2,1001.6,1684.3,71537.1,1194.9,315.7,29682.9,550.2,9994.2,14482.2,1814.0,1171.0,2132.5,3811.3,6570.1,2510.6,1417.7,31126.7,242.4,843.1,2161.4,2813.9,10413.9,2484.7,1126.3,2114.4,3645.3,2449.3,2421.4,534.2
2166.5,4292.0,1752.2,197.1,2278.8,4571.0,227.0,303.9,3289.6,1041.2,651.4,139.8,346.6,3368.1,145059.4,1435.1,6840.9,1637.5,583.7,428.9,7655.1,599.0,1539.4,47207.3,1309.2,278.6,30103.4,1114.1,9098.7,16369.1,832.3,994.4,3444.4,4156.2,7228.2,2757.8,718.5,34899.3,222.4,748.1,1337.1,2476.8,25267.2,3997.8,1150.9,1427.3,2869.9,1748.0,1711.3,3106.8
1157.4,6524.5,1992.7,211.7,1790.9,3357.6,481.2,318.1,2954.3,1578.6,1875.1,175.0,327.9,2443.7,101088.3,1714.0,9791.0,1175.8,585.1,460.4,5913.7,727.2,1607.2,34173.6,1470.7,304.1,40671.7,1240.3,4427.0,13466.6,875.5,924.2,2616.5,4047.2,6633.2,4710.9,862.8,37666.6,229.5,763.0,1598.8,2639.0,43249.8,4298.4,1587.7,1305.4,3856.7,1451.0,2419.4,3484.7
1097.8,5667.6,1853.2,229.1,2557.4,6636.8,150.1,278.7,3903.2,792.2,2440.0,140.1,379.9,1540.1,231508.4,2182.6,2945.1,1051.4,448.9,496.3,4869.5,2418.0,1459.2,54215.1,1562.3,268.7,32004.9,517.1,4301.1,16462.2,1198.8,1033.0,2372.0,3091.4,7700.1,3056.5,1056.3,35864.6,231.1,955.9,1697.9,2577.9,9880.7,3455.6,905.4,1899.0,3152.2,1525.7,2018.8,1293.5
1132.7,7688.4,2323.0,1900.6,2162.0,25951.3,132.8,280.7,2865.7,714.6,1449.5,153.4,423.4,1660.4,215012.8,1568.2,1706.1,1168.6,378.0,541.3,4800.9,2294.1,1289.5,76105.3,1947.5,263.1,31958.9,456.3,15136.0,18164.3,2242.9,1201.8,2328.8,3005.1,6297.6,2265.8,1952.8,28291.5,213.8,878.2,5895.1,3146.1,5434.3,2452.2,992.8,2337.2,3005.9,1845.4,1946.2,1161.7
1240.5,5195.2,1860.8,135.9,2477.7,9726.0,155.2,307.9,3161.0,913.9,690.1,150.2,359.8,1283.1,164507.5,1988.1,5366.8,1302.5,502.3,483.6,3992.1,1128.6,1219.2,63255.6,2476.6,310.7,30471.3,1262.1,3348.2,14163.6,1652.4,995.1,3352.0,3253.6,7375.7,2362.5,1586.5,32975.9,236.8,879.8,2807.0,2759.2,23288.4,1964.2,893.3,2574.7,2984.0,1505.3,1807.3,1090.9
1527.7,8822.3,2320.3,262.4,1867.4,6238.3,174.8,270.3,2734.9,694.4,630.2,143.1,484.7,1674.0,222212.7,1846.5,16290.0,1399.6,482.5,468.6,7870.9,2345.4,1255.4,76238.2,2007.4,256.3,26148.2,1647.9,13761.8,16251.1,2029.2,1326.7,2706.1,3379.9,6221.9,2057.9,1507.9,30680.1,229.6,798.7,1565.1,2777.8,71190.3,2425.9,968.3,2719.9,2693.1,1633.3,1670.7,1040.6
2233.5,3947.2,1508.2,164.8,2234.1,3514.4,206.8,623.4,3388.2,1099.2,497.2,143.9,396.1,2270.0,120009.3,1545.4,5918.8,1485.6,29524.7,425.7,6856.6,1354.9,1812.2,53268.2,1619.6,337.7,35832.4,1087.9,9248.3,14990.3,1096.5,976.1,3881.9,4528.9,7530.2,2783.8,1073.8,35257.3,252.0,822.7,1677.2,2277.3,24148.7,5097.0,1042.8,1830.5,3609.4,1809.7,2063.0,2130.0
1432.1,5813.8,2006.9,238.1,2293.4,7508.8,291.3,341.9,3719.0,1508.2,720.8,171.5,414.2,2001.3,163686.0,1633.7,5678.9,1302.3,477.2,558.9,3094.0,919.6,1308.2,70480.1,1834.3,303.9,30442.0,1011.3,11924.8,16752.3,2749.7,1004.4,2507.5,3586.5,7284.2,2684.1,1822.8,36709.7,252.6,851.3,1743.7,2890.0,24829.7,3087.9,1124.3,4455.9,3336.7,1773.1,2580.1,1418.6
1402.3,9238.7,2333.5,147.7,2336.7,17567.3,203.3,356.8,4327.9,1152.5,619.5,139.6,375.8,1467.2,221019.1,1363.9,12984.1,1448.3,527.6,469.4,6969.5,707.8,1551.6,57877.2,4473.0,282.8,25882.9,1447.8,4496.6,16816.7,841.5,1098.4,2737.9,3534.8,6193.6,2403.3,934.1,46400.8,275.5,867.9,1595.2,2206.9,62371.4,2561.7,703.1,1558.5,2612.7,1245.1,2554.0,4553.5
1219.7,10306.3,2658.7,149.6,1792.6,4035.2,239.7,292.7,2663.7,1334.5,474.9,134.7,434.5,2069.6,170390.9,1674.8,9622.3,1095.5,660.6,494.8,5629.7,912.8,1477.6,57221.9,1883.3,310.8,37733.1,1281.2,3192.0,15232.7,1463.0,929.8,2838.8,3277.5,6580.1,3539.8,1250.3,28994.3,293.1,821.7,1539.6,2504.6,41718.8,3141.3,982.6,2079.7,3328.1,1646.1,19999.2,3851.5
1237.5,6136.2,2314.6,200.5,2275.1,5765.2,264.8,285.6,3478.1,698.8,461.7,130.9,366.6,2024.3,131838.6,1604.2,4108.5,1354.7,503.9,465.2,6253.0,770.8,1644.9,53493.1,1891.5,302.3,35455.8,673.3,10445.3,17977.4,1109.5,946.1,2478.4,3868.2,6755.8,2484.7,1075.0,27548.8,375.7,842.8,2181.4,2133.0,14443.6,2462.5,864.5,1873.6,3756.6,1597.8,6753.4,1552.0
1778.2,12508.1,3493.1,197.4,1916.1,22084.2,134.3,334.0,2616.2,803.4,508.8,146.0,386.2,1536.3,198913.8,2485.0,4877.6,1152.0,458.6,477.5,5555.3,4741.4,1094.2,82363.4,1674.8,303.2,42284.8,794.7,18806.2,17081.5,3327.8,1096.1,2265.6,3059.3,7190.6,2364.3,2024.7,29779.6,228.1,797.4,6169.3,2694.9,17517.1,2893.0,896.4,3822.6,2743.3,1437.1,1816.4,1242.8
1104.2,4890.1,1438.7,213.7,2370.9,5385.5,169.1,309.7,2613.3,704.5,502.8,150.7,703.0,2050.3,153757.8,1421.3,3581.0,1437.9,563.2,525.4,6026.9,2043.3,1723.5,59790.0,1252.0,325.3,40272.3,567.4,9015.3,16843.9,1812.3,1044.6,3587.9,4322.8,8151.5,2687.6,1398.3,35500.4,227.5,749.8,1399.8,3031.5,11453.5,3996.9,687.5,2603.3,4031.9,2128.8,1863.8,1626.9
1458.5,9555.1,2444.7,176.8,2174.8,8656.6,195.3,315.7,3584.1,891.3,722.8,162.6,349.3,1645.2,118400.3,1452.3,2774.9,1315.6,426.0,413.8,8113.0,439.1,1484.8,45386.6,1603.5,346.3,34658.9,586.1,11284.8,14307.3,846.5,933.7,3150.8,3319.2,6856.3,2694.2,860.2,33681.6,250.8,811.2,1599.1,2263.0,10153.1,4442.3,1183.8,1603.8,3617.4,3689.9,3534.2,656.0
1347.6,2623.5,1512.2,198.7,1941.1,9118.4,171.2,347.0,2715.8,630.3,484.1,2892.7,357.2,1690.0,174950.3,1552.4,4543.7,1105.2,624.9,535.5,5215.0,1637.4,1230.1,74827.2,1406.4,303.3,42312.4,715.1,6548.3,18453.1,2525.6,1172.8,2515.5,13710.6,7127.3,2508.4,1822.4,31148.8,223.5,904.9,1988.1,2705.9,19417.2,3494.8,799.9,3391.5,3301.2,1945.7,1718.6,941.7
1143.0,5677.2,1981.4,224.4,2494.2,5751.8,185.3,320.4,4921.4,1328.0,396.7,120.8,315.9,2024.0,149067.2,1866.5,2482.3,1225.9,438.0,483.4,4097.1,576.0,1542.9,36105.3,1454.5,298.6,35606.5,545.9,6007.1,14996.1,907.8,872.4,2115.7,3803.4,7045.7,3424.1,1013.6,37115.2,257.1,949.6,1574.6,2114.5,7570.8,2701.0,1042.5,1623.1,3415.9,2515.3,3655.1,2176.3
1629.9,2180.2,1201.4,142.3,1939.2,4352.8,3453.9,306.0,3143.0,698.8,720.5,116.4,443.6,1962.4,232637.1,1995.5,10380.0,1386.2,419.3,629.2,6445.0,3178.0,1664.9,56504.9,1732.4,286.7,20320.8,1470.9,2321.4,13337.4,2689.8,1019.3,1357.8,2985.8,5679.1,2360.8,1746.0,31681.7,262.0,1016.9,1823.7,3095.2,45971.5,2447.8,1142.9,3829.0,3852.1,1645.3,2289.7,656.2
1168.5,3946.5,1805.3,247.9,2206.6,3308.7,1807.5,307.8,3512.6,772.1,494.3,1155.6,253.9,2431.0,58084.6,1623.0,3700.4,1525.6,2310.6,428.6,4040.1,660.9,1606.9,33286.5,1615.5,392.1,28127.1,733.2,6187.2,18008.4,1158.8,948.4,2461.2,3372.4,7135.3,3110.0,951.3,30751.4,292.5,1409.7,2810.4,2394.6,12528.3,3439.9,851.5,1503.6,3238.5,19311.7,1696.0,1239.5
1797.5,4691.7,1835.4,187.0,1802.3,9038.6,147.2,290.2,3027.2,1058.2,530.4,138.8,367.7,1905.8,180979.6,1635.2,8920.5,1464.0,409.1,505.6,5104.3,2631.0,1215.1,63195.2,1460.5,293.2,28639.1,1637.2,8037.0,16997.8,2157.3,1016.1,2314.8,3179.0,7098.7,2487.4,1567.2,32514.9,220.2,1183.8,1831.5,3001.7,38863.1,2748.5,1033.0,2662.7,3695.0,3387.7,1912.0,755.8
1500.2,4631.9,1725.6,194.3,1994.9,22988.8,157.4,336.5,3412.5,1109.6,729.2,139.5,379.9,1606.7,98262.4,1429.4,10393.0,1371.5,402.0,474.2,6425.6,1373.4,1420.1,48193.5,1856.4,287.1,39593.9,1723.3,16364.9,18417.2,1465.5,967.3,3896.0,3119.9,6385.7,2332.3,914.9,37618.0,222.6,798.4,1360.2,2171.3,42233.1,3440.3,1990.7,1710.0,3262.1,2523.1,1675.5,1009.0
1309.2,2511.2,1471.8,182.5,2425.3,17618.4,139.1,308.5,2520.3,657.7,469.4,125.9,384.2,1736.3,271442.7,1881.7,5375.9,1456.6,433.0,771.0,6193.7,848.4,1360.6,48521.9,2439.5,275.1,22530.9,955.2,4875.9,15494.7,1949.7,1232.2,2144.1,2761.7,7336.0,2666.4,1459.6,37851.1,264.6,1003.8,1366.7,2962.3,22844.5,1654.3,1260.4,2580.3,3970.5,1428.1,2444.1,1225.7
971.1,5109.9,1701.5,525.3,1877.3,10711.6,558.0,271.5,2880.2,1057.8,1195.8,133.8,532.0,1581.2,107102.3,1631.9,4687.5,1037.8,369.2,593.3,8369.2,957.7,1384.7,52630.6,1722.5,274.3,32983.5,715.6,25347.8,14442.0,1398.5,986.1,3234.1,3436.4,6002.1,2939.7,1208.7,33915.1,257.2,827.6,1384.6,2533.1,15994.0,2368.0,1355.9,2142.3,4701.0,1837.5,5910.7,1354.6
1295.8,4103.9,1482.2,290.1,2463.7,7000.7,208.8,346.7,3208.8,770.6,852.0,132.6,353.3,2460.6,155988.7,1544.9,7996.7,1632.0,570.6,495.8,5851.8,885.6,1517.3,74360.8,1632.4,348.7,35903.5,1324.1,5391.7,16496.3,1443.4,952.8,3097.9,6466.9,6665.1,2945.4,1213.1,38269.8,242.1,815.4,1326.1,2523.4,34050.2,2793.3,826.1,1884.1,2677.6,3442.8,2310.6,1444.2
922.0,6660.7,1942.0,344.5,2398.7,4738.9,163.2,283.4,3099.3,1012.5,1050.4,152.7,472.4,1170.6,138237.4,1820.8,6307.3,1068.1,442.4,469.2,5231.3,512.8,1679.9,51760.2,1288.0,293.4,44720.8,912.5,13859.7,14155.5,1407.7,1021.3,3143.2,4609.3,7330.8,2594.0,1290.7,33089.3,306.3,791.8,2620.9,2592.9,28290.2,2474.6,864.2,2361.3,3550.7,1373.8,1733.2,857.9
1314.5,3436.9,1418.9,235.3,2192.4,5036.1,430.3,20316.0,2902.6,828.1,845.5,160.9,386.2,1877.4,154585.0,1644.7,4613.9,1181.4,587.8,527.4,6422.8,1615.4,1534.4,67503.0,1458.2,258.3,37793.4,854.2,8113.8,16248.1,1481.3,1141.1,2567.4,3352.1,6713.7,1553.5,1233.5,37932.6,227.6,848.3,1544.0,2741.7,19637.1,3919.2,918.6,2131.6,3258.8,1426.0,1577.1,657.7
1628.0,5574.7,1617.1,314.4,1799.2,2238.4,235.6,301.2,2265.3,654.9,746.6,145.7,389.6,2719.2,81047.2,1651.4,16646.0,1979.4,1008.0,418.7,10259.3,784.3,1430.2,58782.8,1484.2,294.6,36541.7,2249.1,5583.1,14387.3,1449.1,1090.4,2716.6,3596.5,5361.7,2030.7,1422.4,31133.6,223.6,739.6,2212.3,2432.8,61611.9,2055.7,744.2,2245.2,4511.4,2123.9,2114.4,1800.6
1846.8,4692.6,1651.5,324.1,2189.8,6742.8,195.5,397.0,3161.8,1141.0,557.9,147.1,431.8,1678.5,135889.2,1704.4,3813.4,1685.6,481.5,413.0,4827.6,2071.5,1430.1,67559.2,2173.7,295.8,29837.5,607.8,6450.4,14646.9,2067.2,1122.5,2236.8,3605.2,6971.9,3667.4,1692.7,29458.7,232.7,844.4,1577.9,2584.6,15727.0,3115.4,815.4,3072.8,3864.7,1416.7,1457.2,1307.8
1893.0,7244.6,2015.5,321.1,1770.4,2610.1,437.7,341.8,3002.0,738.3,594.1,144.4,589.2,2473.5,127359.5,1576.8,4866.1,1710.5,564.1,512.2,10762.1,837.4,1872.3,57919.0,1601.5,304.4,31369.1,737.3,3145.1,11129.6,1666.4,1233.9,2693.2,4938.6,5613.8,2282.6,1469.7,40597.5,234.9,802.9,2083.8,2467.6,18841.9,2769.4,1094.3,2274.6,3755.2,2877.6,1700.9,777.4
1658.3,4783.5,1650.2,265.4,2223.5,27770.6,146.8,263.1,2562.1,1026.0,661.8,124.9,652.0,1350.7,97271.5,1643.6,10704.3,1575.1,694.7,501.2,5842.2,1146.6,1305.8,54335.3,1491.7,288.2,38941.8,1011.4,18567.9,14828.8,1294.0,974.1,2202.0,3106.6,6846.1,1763.5,1197.6,33666.6,304.7,788.8,1343.0,2332.7,41752.5,2610.9,793.6,1910.8,4126.2,1674.5,1673.9,1329.4
1354.3,3759.5,1508.0,242.3,1983.6,10506.7,149.6,275.9,2696.1,503.9,678.1,121.9,463.9,1880.2,279367.0,2063.9,3770.6,1503.6,400.4,816.0,5740.8,3991.0,1865.0,42747.6,2167.3,274.9,22853.1,685.8,4723.8,14903.7,2357.1,1335.1,2016.0,2420.3,7519.4,1953.1,1893.0,30334.0,239.9,1174.6,1651.6,3124.4,13117.4,1476.8,1225.5,2626.4,3616.7,1682.7,1899.5,593.4
952.1,5915.2,2360.3,356.7,2177.7,9006.1,180.2,612.9,3766.6,1433.5,587.7,137.7,361.4,2099.2,118651.4,1571.6,2139.5,1093.0,503.2,516.8,3461.3,435.2,1657.1,42237.0,1792.2,287.9,36197.6,570.1,20856.8,16929.4,1095.1,898.6,2730.3,3912.2,7884.6,3248.1,935.0,33314.3,343.3,859.1,2254.2,2250.4,5868.2,3330.6,1202.5,1896.0,3152.7,2299.9,2356.1,2918.5
1709.6,3535.7,1710.6,196.6,2072.5,3609.8,311.7,304.1,3119.1,873.0,552.4,292.3,356.3,2099.1,84499.5,1745.4,2615.9,1742.7,13534.4,473.8,4419.6,1274.6,1636.2,57988.6,1257.3,312.2,32539.8,779.0,6331.7,16950.7,1694.5,1001.0,2664.9,3955.2,6824.6,3004.9,1182.4,38665.1,232.6,850.1,1531.6,2166.2,10043.2,2462.3,1042.5,2319.0,3584.7,5146.2,1711.1,1734.4
1149.4,6589.7,2308.0,202.8,1709.0,1700.4,503.6,267.9,3431.9,899.1,472.6,179.2,298.4,2701.3,100255.2,1590.0,12846.0,1412.3,523.5,629.0,8399.0,1624.6,1776.3,46518.0,1653.6,263.7,34113.2,2000.4,3841.3,16040.4,1446.6,1520.5,2498.2,3967.1,6362.2,2413.5,1095.5,31448.5,242.1,844.2,1706.9,2513.7,57350.9,3794.4,844.2,1984.8,3471.7,1624.4,4856.2,2271.1
1153.6,5237.5,1837.7,292.0,2556.2,6916.6,189.4,286.3,2572.5,856.9,468.7,129.1,539.2,2826.2,68601.7,1455.3,6566.7,1350.4,635.8,525.3,5420.7,1420.0,1415.1,61383.3,1400.8,312.0,40803.7,932.5,10511.5,13803.4,1592.0,1084.0,3424.4,4099.1,7363.5,1911.4,1455.0,30833.6,238.0,827.1,1461.2,2656.1,20087.0,3623.1,960.2,2652.8,4770.5,4715.0,1407.2,658.0
